Title,Date
"Reign: Season 1: Monsters","4/20/15"
"Reign: Season 1: The Darkness","4/19/15"
"Reign: Season 1: Dirty Laundry","4/19/15"
"Reign: Season 1: The Consummation","4/19/15"
"Reign: Season 1: Royal Blood","4/19/15"
"Reign: Season 1: Inquisition","4/18/15"
"Reign: Season 1: Sacrifice","4/18/15"
"Reign: Season 1: For King and Country","4/18/15"
"National Geographic: Dawn of the Maya","4/13/15"
"History's Mysteries: Secret Societies","4/13/15"
"Magic Beyond Words: The J.K. Rowling Story","4/12/15"
"Mystery of Easter Island: Nova","4/12/15"
"Breaking the Maya Code","4/12/15"
"Reign: Season 1: Hearts and Minds","4/10/15"
"Reign: Season 1: Kissed","4/9/15"
"Reign: Season 1: Snakes in the Garden","4/9/15"
"Reign: Season 1: Pilot","4/9/15"
"Mission: Impossible","4/7/15"
"Underworld","4/5/15"
"Tricked","4/5/15"
"The Phantom of the Opera","3/25/15"
"Anastasia","3/21/15"
"Twilight","3/16/15"
"The Prince & Me","3/15/15"
"A Little Bit of Heaven","2/22/15"
"Stuck in Love","2/21/15"
"In Your Eyes","2/15/15"
"Once Upon a Time: Season 2: The Crocodile","2/15/15"
"Once Upon a Time: Season 2: Lady of the Lake","2/15/15"
"Once Upon a Time: Season 2: We Are Both","2/15/15"
"Once Upon a Time: Season 2: Broken","2/14/15"
"Once Upon a Time: Season 1: A Land Without Magic","2/14/15"
"Once Upon a Time: Season 1: An Apple Red as Blood","2/14/15"
"Once Upon a Time: Season 1: The Stranger","2/13/15"
"Once Upon a Time: Season 1: The Return","2/12/15"
"Once Upon a Time: Season 1: The Stable Boy","2/11/15"
"Once Upon a Time: Season 1: Hat Trick","2/7/15"
"Once Upon a Time: Season 1: Heart of Darkness","2/1/15"
"Once Upon a Time: Season 1: Red-Handed","2/1/15"
"Once Upon a Time: Season 1: Dreamy","2/1/15"
"Once Upon a Time: Season 1: What Happened to Frederick","2/1/15"
"Once Upon a Time: Season 1: Skin Deep","1/31/15"
"Once Upon a Time: Season 1: Fruit of the Poisonous Tree","1/19/15"
"Once Upon a Time: Season 1: 7:15 A.M.","1/5/15"
"Once Upon a Time: Season 1: True North","1/5/15"
"Once Upon a Time: Season 1: Desperate Souls","1/5/15"
"Bad Boys","12/27/14"
"The Rebound","12/9/14"
"","12/6/14"
"It's Always Sunny in Philadelphia: Season 7: The Storm of the Century","11/30/14"
"It's Always Sunny in Philadelphia: Season 7: Frank's Brother","11/30/14"
"New Girl: Season 3: The Box","11/30/14"
"New Girl: Season 3: The Captain","11/30/14"
"New Girl: Season 3: Double Date","11/30/14"
"New Girl: Season 3: Nerd","11/30/14"
"An Idiot Abroad: Season 1: China","11/29/14"
"Guess Who","11/26/14"
"The Princess Diaries 2: Royal Engagement","11/23/14"
"The Hunger Games: Catching Fire","11/20/14"
"Criminal Minds: Season 5: Cradle to Grave","11/20/14"
"Criminal Minds: Season 5: Hopeless","11/20/14"
"Criminal Minds: Season 5: Reckoner","11/13/14"
"Criminal Minds: Season 5: Haunted","11/12/14"
"Criminal Minds: Season 5: Faceless, Nameless","11/4/14"
"Gilmore Girls: Season 1: Pilot","11/4/14"
"Criminal Minds: Season 4: ...And Back","11/3/14"
"Criminal Minds: Season 4: To Hell..","11/2/14"
"Criminal Minds: Season 4: Amplification","11/2/14"
"Criminal Minds: Season 4: Roadkill","11/2/14"
"Criminal Minds: Season 4: The Big Wheel","11/2/14"
"Criminal Minds: Season 4: A Shade of Gray","11/2/14"
"Criminal Minds: Season 4: Conflicted","11/2/14"
"Criminal Minds: Season 4: House on Fire","11/2/14"
"Criminal Minds: Season 4: Omnivore","11/2/14"
"Criminal Minds: Season 4: Demonology","11/2/14"
"Criminal Minds: Season 4: Pleasure Is My Business","11/1/14"
"Criminal Minds: Season 4: Zoe's Reprise","11/1/14"
"Criminal Minds: Season 4: Cold Comfort","11/1/14"
"Criminal Minds: Season 4: Bloodline","11/1/14"
"Criminal Minds: Season 4: Soul Mates","10/30/14"
"Criminal Minds: Season 4: Normal","10/26/14"
"Criminal Minds: Season 4: Brothers in Arms","10/26/14"
"Criminal Minds: Season 4: 52 Pickup","10/26/14"
"Criminal Minds: Season 4: Masterpiece","10/26/14"
"The Very Hungry Caterpillar and Other Stories","10/26/14"
"Curious George: A Halloween Boo Fest","10/26/14"
"Mickey Mouse Clubhouse: Road Rally","10/26/14"
"Criminal Minds: Season 4: Memoriam","10/25/14"
"Criminal Minds: Season 4: The Instincts","10/25/14"
"Criminal Minds: Season 4: Catching Out","10/25/14"
"Criminal Minds: Season 4: Paradise","10/25/14"
"Criminal Minds: Season 4: Minimal Loss","10/25/14"
"Criminal Minds: Season 4: The Angel Maker","10/18/14"
"Criminal Minds: Season 4: Mayhem","10/4/14"
"Criminal Minds: Season 3: Lo-Fi","10/4/14"
"Criminal Minds: Season 3: Tabula Rasa","10/4/14"
"Criminal Minds: Season 3: The Crossing","9/29/14"
"Criminal Minds: Season 3: In Heat","9/28/14"
"Criminal Minds: Season 3: Elephant's Memory","9/27/14"
"Criminal Minds: Season 3: A Higher Power","9/27/14"
"Criminal Minds: Season 3: Damaged","9/27/14"
"Criminal Minds: Season 3: Limelight","9/27/14"
"Criminal Minds: Season 3: 3rd Life","9/23/14"
"Criminal Minds: Season 3: Birthright","9/23/14"
"Criminal Minds: Season 3: True Night","9/22/14"
"Criminal Minds: Season 3: Penelope","9/22/14"
"Criminal Minds: Season 3: Lucky","9/22/14"
"Criminal Minds: Season 3: Identity","9/22/14"
"Criminal Minds: Season 3: About Face","9/21/14"
"Criminal Minds: Season 3: Seven Seconds","9/21/14"
"Criminal Minds: Season 3: Children of the Dark","9/21/14"
"Criminal Minds: Season 3: Scared to Death","9/21/14"
"Criminal Minds: Season 3: In Name and Blood","9/21/14"
"Criminal Minds: Season 3: Doubt","9/21/14"
"Criminal Minds: Season 1: Won't Get Fooled Again","9/5/14"
"Criminal Minds: Season 1: Compulsion","9/4/14"
"Criminal Minds: Season 1: Extreme Aggressor","9/4/14"
"Doctor Who: Season 7: The Angels Take Manhattan","7/20/14"
"Doctor Who: Season 7: The Power of Three","7/20/14"
"Doctor Who: Season 7: A Town Called Mercy","7/19/14"
"Doctor Who: Season 7: Dinosaurs on a Spaceship","7/19/14"
"Doctor Who: Season 7: Asylum of the Daleks","7/19/14"
"Doctor Who: Season 6: The Doctor, The Widow and the Wardrobe","7/19/14"
"Doctor Who: Season 6: The Wedding of River Song","7/19/14"
"Merlin: Season 4: His Father's Son","7/7/14"
"Merlin: Season 4: Aithusa","6/29/14"
"Merlin: Season 4: The Wicked Day","6/28/14"
"Merlin: Season 4: The Darkest Hour: Part 2","6/16/14"
"Merlin: Season 4: The Darkest Hour: Part 1","6/16/14"
"Merlin: Season 2: The Lady of the Lake","6/16/14"
"Merlin: Season 3: The Coming of Arthur: Part 2","6/16/14"
"Merlin: Season 3: The Coming of Arthur: Part 1","6/16/14"
"Merlin: Season 3: The Sorcerer's Shadow","6/16/14"
"Merlin: Season 3: Queen of Hearts","6/16/14"
"Merlin: Season 3: Gwaine","6/11/14"
"Merlin: Season 3: Goblin's Gold","6/11/14"
"Merlin: Season 2: The Nightmare Begins","6/9/14"
"Merlin: Season 2: The Once and Future Queen","6/8/14"
"Merlin: Season 2: The Curse of Cornelius Sigan","6/8/14"
"Merlin: Season 1: Le Morte d'Arthur","6/8/14"
"Merlin: Season 1: To Kill the King","6/8/14"
"Merlin: Season 1: The Labyrinth of Gedref","6/8/14"
"Merlin: Season 1: The Moment of Truth","6/8/14"
"Merlin: Season 1: Excalibur","6/8/14"
"Merlin: Season 1: The Beginning of the End","6/5/14"
"Merlin: Season 1: The Gates of Avalon","6/5/14"
"Merlin: Season 1: A Remedy to Cure All Ills","6/5/14"
"Merlin: Season 1: Lancelot","5/27/14"
"A Werewolf Boy","5/26/14"
"Merlin: Season 1: The Poisoned Chalice","5/26/14"
"Merlin: Season 1: The Mark of Nimueh","5/25/14"
"Merlin: Season 1: Valiant","5/25/14"
"Cadet Kelly","5/25/14"
"Merlin: Season 1: The Dragon's Call","5/25/14"
"The Man from Nowhere","5/18/14"
"Camp","4/18/14"
"One Tree Hill: Season 2: The Truth Doesn't Make a Noise","4/18/14"
"Boy Culture","4/18/14"
"Mean Girls","4/16/14"
"One Tree Hill: Season 2: The Desperate Kingdom of Love","3/30/14"
"One Tree Hill: Season 1: The Games that Play Us","3/30/14"
"One Tree Hill: Season 1: The Leaving Song","3/30/14"
"One Tree Hill: Season 1: What is and What Should Never Be","3/29/14"
"One Tree Hill: Season 1: How Can You be Sure?","3/29/14"
"One Tree Hill: Season 1: To Wish Impossible Things","3/29/14"
"One Tree Hill: Season 1: Spirit in the Night","3/29/14"
"One Tree Hill: Season 1: The First Cut is the Deepest","3/29/14"
"One Tree Hill: Season 1: Suddenly Everything Has Changed","3/29/14"
"One Tree Hill: Season 1: I Shall Believe","3/29/14"
"One Tree Hill: Season 1: Hanging by a Moment","3/28/14"
"One Tree Hill: Season 1: Crash Course in Polite Conversations","3/28/14"
"One Tree Hill: Season 1: The Living Years","3/28/14"
"One Tree Hill: Season 1: You Gotta Go There to Come Back","3/28/14"
"One Tree Hill: Season 1: With Arms Outstretched","3/27/14"
"One Tree Hill: Season 1: The Search for Something More","3/27/14"
"One Tree Hill: Season 1: Life in a Glass House","3/26/14"
"One Tree Hill: Season 1: Every Night Is Another Story","3/26/14"
"One Tree Hill: Season 1: Crash into You","3/26/14"
"One Tree Hill: Season 1: Are You True?","3/26/14"
"One Tree Hill: Season 1: The Places You Have Come to Fear the Most","3/25/14"
"One Tree Hill: Season 1: Pilot","3/25/14"
"Orange Is the New Black: Season 1: Imaginary Enemies","3/24/14"
"Orange Is the New Black: Season 1: Lesbian Request Denied","3/24/14"
"Side Effects","3/23/14"
"Orange Is the New Black: Season 1: Tit Punch","3/22/14"
"Orange Is the New Black: Season 1: I Wasn't Ready","3/22/14"
"The Croods","3/21/14"
"Flight","3/20/14"
"House of Cards: Season 1: Chapter 1","3/20/14"
"Lilo & Stitch","2/28/14"
"Scandal: Season 2: White Hat's Back On","2/21/14"
"Scandal: Season 1: Sweet Baby","2/21/14"
"Glee: Season 4: Glease","2/19/14"
"Glee: Season 4: The Role You Were Born to Play","2/19/14"
"200 Pounds Beauty","2/16/14"
"Bones: Season 8: The Future in the Past","2/8/14"
"Bones: Season 7: The Past in the Present","2/7/14"
"Bones: Season 7: The Suit on the Set","2/7/14"
"Bones: Season 7: The Family in the Feud","2/7/14"
"Bones: Season 7: The Warrior in the Wuss","2/7/14"
"Bones: Season 7: The Don't in the Do","2/7/14"
"Bones: Season 7: The Bump in the Road","2/7/14"
"Bones: Season 7: The Prisoner in the Pipe","2/7/14"
"Bones: Season 7: The Crack in the Code","2/6/14"
"Bones: Season 7: The Twist in the Twister","2/6/14"
"Bones: Season 7: The Hot Dog in the Competition","2/6/14"
"Bones: Season 7: The Male in the Mail","2/6/14"
"Bones: Season 7: The Prince in the Plastic","2/6/14"
"Bones: Season 7: The Memories in the Shallow Grave","2/6/14"
"Bones: Season 6: The Change in the Game","2/6/14"
"Bones: Season 6: The Hole in the Heart","2/6/14"
"Bones: Season 6: The Signs in the Silence","2/6/14"
"Bones: Season 6: The Pinocchio in the Planter","2/6/14"
"Bones: Season 6: The Finder","2/6/14"
"Bones: Season 6: The Truth in the Myth","2/5/14"
"Bones: Season 6: The Feet on the Beach","2/5/14"
"Bones: Season 6: The Blackout in the Blizzard","2/5/14"
"Bones: Season 6: The Killer in the Crosshairs","2/3/14"
"Bones: Season 6: The Bikini in the Soup","2/2/14"
"Bones: Season 6: The Daredevil in the Mold","2/2/14"
"Bones: Season 6: The Sin in the Sisterhood","2/2/14"
"Bones: Season 6: The Bullet in the Brain","2/1/14"
"Bones: Season 6: The Body in the Bag","2/1/14"
"Bones: Season 6: The Doctor in the Photo","2/1/14"
"Bones: Season 6: The Couple in the Cave","2/1/14"
"Bones: Season 6: The Twisted Bones in the Melted Truck","1/31/14"
"Bones: Season 6: The Babe in the Bar","1/31/14"
"Bones: Season 6: The Shallow in the Deep","1/31/14"
"Bones: Season 6: The Bones That Weren't","1/31/14"
"Bones: Season 6: The Body and the Bounty","1/31/14"
"Bones: Season 6: The Maggots in the Meathead","1/31/14"
"Bones: Season 6: The Mastodon in the Room","1/30/14"
"Bones: Season 5: The Beginning in the End","1/30/14"
"Bones: Season 5: The Boy with the Answer","1/30/14"
"Bones: Season 5: The Witch in the Wardrobe","1/30/14"
"Bones: Season 5: The Predator in the Pool","1/30/14"
"Bones: Season 5: The Rocker in the Rinse Cycle","1/29/14"
"Bones: Season 5: The Death of the Queen Bee","1/29/14"
"Bones: Season 5: The Parts in the Sum of the Whole","1/29/14"
"Bones: Season 5: The Bones on the Blue Line","1/29/14"
"Bones: Season 5: The Devil in the Details","1/29/14"
"Bones: Season 5: The Dentist in the Ditch","1/28/14"
"Bones: Season 5: The Proof in the Pudding","1/28/14"
"Bones: Season 5: The X in the File","1/28/14"
"Bones: Season 5: The Goop on the Girl","1/28/14"
"Bones: Season 5: The Gamer in the Grease","1/28/14"
"Bones: Season 5: The Foot in the Foreclosure","1/28/14"
"Bones: Season 5: The Dwarf in the Dirt","1/28/14"
"Bones: Season 5: The Tough Man in the Tender Chicken","1/27/14"
"Bones: Season 5: A Night at the Bones Museum","1/27/14"
"Bones: Season 5: The Beautiful Day in the Neighborhood","1/27/14"
"Bones: Season 5: The Plain in the Prodigy","1/27/14"
"Bones: Season 5: The Bond in the Boot","1/23/14"
"Bones: Season 5: Harbingers in a Fountain","1/23/14"
"Bones: Season 4: The End in the Beginning","1/23/14"
"Bones: Season 4: The Critic in the Cabernet","1/23/14"
"Bones: Season 4: The Beaver in the Otter","1/22/14"
"Bones: Season 4: The Girl in the Mask","1/22/14"
"Bones: Season 4: The Double Death of the Dearly Departed","1/22/14"
"Bones: Season 4: Mayhem on a Cross","1/22/14"
"Bones: Season 4: The Cinderella in the Cardboard","1/22/14"
"Bones: Season 4: The Science in the Physicist","1/21/14"
"Bones: Season 4: The Doctor in the Den","1/21/14"
"Bones: Season 4: The Salt in the Wounds","1/21/14"
"Bones: Season 4: The Bones That Foam","1/21/14"
"Bones: Season 4: The Princess and the Pear","1/20/14"
"Bones: Season 4: The Hero in the Hold","1/20/14"
"Bones: Season 4: Fire in the Ice","1/20/14"
"Bones: Season 4: Double Trouble in the Panhandle","1/20/14"
"Bones: Season 4: The Bone That Blew","1/20/14"
"Bones: Season 4: The Passenger in the Oven","1/20/14"
"Bones: Season 4: The Con Man in the Meth Lab","1/20/14"
"Bones: Season 4: The Skull in the Sculpture","1/20/14"
"Bones: Season 4: The He in the She","1/20/14"
"Bones: Season 4: The Crank in the Shaft","1/19/14"
"Bones: Season 4: The Perfect Pieces in the Purple Pond","1/19/14"
"Bones: Season 4: The Finger in the Nest","1/19/14"
"Bones: Season 4: The Man in the Outhouse","1/19/14"
"Bones: Season 4: Yanks in the U.K.: Part 2","1/19/14"
"Bones: Season 4: Yanks in the U.K.: Part 1","1/19/14"
"Bones: Season 3: The Pain in the Heart","1/19/14"
"Bones: Season 3: The Wannabe in the Weeds","1/19/14"
"Bones: Season 3: The Verdict in the Story","1/19/14"
"Bones: Season 3: The Baby in the Bough","1/18/14"
"Bones: Season 3: Player Under Pressure","1/18/14"
"Bones: Season 3: The Man in the Mud","1/18/14"
"Bones: Season 3: The Santa in the Slush","1/18/14"
"Bones: Season 3: The Knight on the Grid","1/18/14"
"Bones: Season 3: Boy in the Time Capsule","1/18/14"
"Bones: Season 3: Intern in the Incinerator","1/18/14"
"Bones: Season 3: Mummy in the Maze","1/18/14"
"Bones: Season 3: The Secret in the Soil","1/18/14"
"Bones: Season 3: Death in the Saddle","1/18/14"
"Bones: Season 3: Soccer Mom in the Mini-Van","1/18/14"
"Bones: Season 3: The Widow's Son in the Windshield","1/18/14"
"Bones: Season 2: Stargazer in a Puddle","1/18/14"
"Bones: Season 2: The Glowing Bones in the Old Stone House","1/18/14"
"Bones: Season 2: Spaceman in a Crater","1/18/14"
"Bones: Season 2: The Killer in the Concrete","1/18/14"
"Bones: Season 2: The Priest in the Churchyard","1/17/14"
"Bones: Season 2: The Boneless Bride in the River","1/17/14"
"Bones: Season 2: The Bodies in the Book","1/17/14"
"Bones: Season 2: The Man in the Mansion","1/17/14"
"Bones: Season 2: The Girl in the Gator","1/17/14"
"Bones: Season 2: The Man in the Cell","1/16/14"
"Bones: Season 2: The Headless Witch in the Woods","1/16/14"
"Bones: Season 2: Aliens in a Spaceship","1/16/14"
"Bones: Season 2: The Woman in the Sand","1/16/14"
"Bones: Season 2: The Girl with the Curl","1/16/14"
"Bones: Season 2: The Girl in Suite 2103","1/16/14"
"Bones: Season 2: The Truth in the Lye","1/16/14"
"Bones: Season 2: The Blonde in the Game","1/16/14"
"Bones: Season 2: The Titan on the Tracks","1/16/14"
"Bones: Season 1: The Woman in Limbo","1/16/14"
"Bones: Season 1: The Soldier on the Grave","1/16/14"
"Bones: Season 1: The Graft in the Girl","1/16/14"
"Bones: Season 1: The Man in the Morgue","1/16/14"
"Bones: Season 1: The Man with the Bone","1/16/14"
"Bones: Season 1: The Skull in the Desert","1/16/14"
"Bones: Season 1: The Woman in the Tunnel","1/16/14"
"Bones: Season 1: Two Bodies in the Lab","1/16/14"
"Once Upon a Time: Season 1: The Heart Is a Lonely Hunter","1/15/14"
"Once Upon a Time: Season 1: The Shepherd","1/11/14"
"Once Upon a Time: Season 1: That Still Small Voice","1/11/14"
"Once Upon a Time: Season 1: The Price of Gold","1/11/14"
"Once Upon a Time: Season 1: Snow Falls","1/11/14"
"Once Upon a Time: Season 1: The Thing You Love Most","1/10/14"
"Once Upon a Time: Season 1: Pilot","1/9/14"
"Safe Haven","1/9/14"
"Scandal: Season 2: Any Questions?","1/3/14"
"Scandal: Season 2: A Woman Scorned","1/3/14"
"Scandal: Season 2: Seven Fifty-Two","1/3/14"
"Scandal: Season 2: Molly, You in Danger, Girl","1/3/14"
"Scandal: Season 2: Snake in the Garden","1/3/14"
"Scandal: Season 2: Top of the Hour","1/3/14"
"Scandal: Season 2: Boom Goes the Dynamite","1/3/14"
"Scandal: Season 2: Whiskey Tango Foxtrot","1/3/14"
"Scandal: Season 2: Nobody Likes Babies","1/3/14"
"Scandal: Season 2: Truth or Consequences","1/3/14"
"Scandal: Season 2: A Criminal, a Whore, an Idiot and a Liar","1/3/14"
"Scandal: Season 2: One for the Dog","1/2/14"
"Scandal: Season 2: Blown Away","1/2/14"
"Scandal: Season 2: Happy Birthday, Mr. President","1/2/14"
"Scandal: Season 2: Defiance","1/2/14"
"Scandal: Season 2: Spies Like Us","1/1/14"
"Scandal: Season 2: All Roads Lead to Fitz","1/1/14"
"Scandal: Season 2: Beltway Unbuckled","1/1/14"
"Scandal: Season 2: Hunting Season","1/1/14"
"Scandal: Season 2: The Other Woman","12/30/13"
"Scandal: Season 2: White Hat's Off","12/30/13"
"Scandal: Season 1: Grant: For the People","12/30/13"
"Scandal: Season 1: The Trail","12/30/13"
"Scandal: Season 1: Crash and Burn","12/30/13"
"Scandal: Season 1: Enemy of the State","12/30/13"
"Scandal: Season 1: Hell Hath No Fury","12/30/13"
"Scandal: Season 1: Dirty Little Secrets","12/30/13"
"Friends with Kids","12/25/13"
"Digimon: Digital Monsters: Season 1: And So It Begins..","12/23/13"
"Freaks and Geeks: Season 1: Chokin' and Tokin'","12/19/13"
"New Girl: Season 1: The 23rd","11/30/13"
"New Girl: Season 1: The Landlord","11/30/13"
"New Girl: Season 1: Jess and Julia","11/30/13"
"New Girl: Season 1: The Story of the 50","11/30/13"
"New Girl: Season 1: Bad in Bed","11/30/13"
"New Girl: Season 1: Bells","11/30/13"
"New Girl: Season 1: Thanksgiving","11/30/13"
"New Girl: Season 1: Cece Crashes","11/30/13"
"New Girl: Season 1: Naked","11/30/13"
"New Girl: Season 1: Wedding","11/29/13"
"New Girl: Season 1: Kryptonite","11/29/13"
"New Girl: Season 1: Pilot","11/29/13"
"Doctor Who: Season 1: Aliens of London","11/27/13"
"Doctor Who: Season 1: The Unquiet Dead","11/26/13"
"The Host","11/22/13"
"The King's Speech","11/9/13"
"Doctor Who: Season 1: The End of the World","10/20/13"
"Doctor Who: Season 1: Rose","10/18/13"
"Doctor Who: Season 2: The Christmas Invasion","10/18/13"
"Doctor Who: Season 3: The Runaway Bride","10/18/13"
"North & South: Episode 3","10/15/13"
"North & South: Episode 2","10/15/13"
"North & South: Episode 1","10/14/13"
"Doctor Who: Season 6: Closing Time","10/10/13"
"Doctor Who: Season 6: The God Complex","10/10/13"
"Doctor Who: Season 6: The Girl Who Waited","10/9/13"
"Doctor Who: Season 6: Night Terrors","10/9/13"
"Doctor Who: Season 6: A Good Man Goes to War","10/9/13"
"Doctor Who: Season 6: The Almost People","10/9/13"
"Doctor Who: Season 6: The Rebel Flesh","10/9/13"
